generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
132.0,1139.456,4.398382124882999,5.292107831921768,7.248610349433621,0.9260403314032196,0.9545185059880987,standard
133.0,1175.051,4.415341343410628,5.4691317492326466,7.248610349433621,0.8928887431906996,0.95458328252302,standard
134.0,1165.528,4.447119378854964,5.4691317492326466,7.248610349433621,0.8697824784276549,0.9545314242498046,standard
135.0,1178.921,4.452788074533087,5.4691317492326466,7.248610349433621,0.8486749682839774,0.954335955662819,standard
136.0,1196.03,4.456155218662362,5.4691317492326466,7.248610349433621,0.9173663366145974,0.9541901435298941,standard
137.0,1223.208,4.500062574162981,5.4691317492326466,7.248610349433621,0.802678782930593,0.9540807437151761,standard
138.0,1217.542,4.5464691294185435,5.4691317492326466,7.248610349433621,0.7697716436911334,0.9538938724841763,standard
139.0,1195.442,4.541876015379659,5.4691317492326466,7.248610349433621,0.810542314287186,0.9539785049965948,standard
140.0,1172.965,4.571235366938444,5.4691317492326466,7.248610349433621,0.8126578883929321,0.9541801856661016,standard
141.0,1192.506,4.5807971421481355,5.478501713202064,7.342309989127798,0.8143659561511367,0.9541552262503628,standard
142.0,1203.465,4.587574801448724,5.478501713202064,7.342309989127798,0.7351604269440468,0.9540438908966989,standard
143.0,1226.402,4.542997886007447,5.478501713202064,7.342309989127798,0.8620933490744148,0.9540512846233081,standard
144.0,1225.563,4.563795714978077,5.478501713202064,7.342309989127798,0.8553107635213824,0.9539833571325945,standard
145.0,1245.383,4.596074039304854,5.478501713202064,7.342309989127798,0.7202191435243783,0.953646835021832,standard
146.0,1236.67,4.604089445358248,5.478501713202064,7.342309989127798,0.7697853517304631,0.9537741703011458,standard
147.0,1238.672,4.618060032715555,5.478501713202064,7.342309989127798,0.7465785987593626,0.9536914048050915,standard
148.0,1247.148,4.6428322349032936,5.478501713202064,7.342309989127798,0.6947627526493868,0.9537158651342174,standard
149.0,1259.699,4.632213932342693,5.478501713202064,7.342309989127798,0.7867300864429421,0.9539645343246088,standard
150.0,1250.563,4.6460955691503285,5.478501713202064,7.342309989127798,0.8188004143248757,0.9537794972498386,standard
151.0,1259.782,4.666887771904336,5.506131328100302,7.342309989127798,0.7705088620834549,0.9540322940146362,standard
152.0,1253.671,4.666040001010281,5.585059783652932,7.342309989127798,0.7678323014393641,0.9541294736269503,standard
153.0,1282.145,4.642333923593257,5.585059783652932,7.342309989127798,0.8658476400784323,0.9542133090145194,standard
154.0,1298.785,4.672233770959525,5.672717934622481,8.21889149882329,0.89349082406485,0.9539867420261298,standard
155.0,1334.05,4.67789578038947,5.672717934622481,8.21889149882329,0.8827827046174522,0.9538360478840133,standard
156.0,1348.438,4.696853144427466,5.672717934622481,8.21889149882329,0.8676139151212052,0.9538407646813895,standard
157.0,1328.76,4.688008052228997,5.672717934622481,8.21889149882329,0.8967308859448627,0.9534589098838951,standard
158.0,1335.198,4.701842764563248,5.672717934622481,8.21889149882329,0.9039381138750646,0.9535939893896458,standard
159.0,1357.958,4.687058095257944,5.726011046937058,8.21889149882329,1.0053142426225254,0.9536103549490849,standard
160.0,1384.343,4.718154869180715,5.726011046937058,8.21889149882329,0.9424394277905735,0.9535475894576337,standard
161.0,1371.568,4.737529997399998,5.726011046937058,8.21889149882329,0.9183088986289195,0.953631680748305,standard
162.0,1356.885,4.729231011020593,5.726011046937058,8.21889149882329,0.9031877828367497,0.9536366064346081,standard
163.0,1394.963,4.754480487139575,5.726011046937058,8.21889149882329,0.8822323755934263,0.9536042630938926,standard
164.0,1381.785,4.74911724805999,5.726011046937058,8.21889149882329,0.95087314212328,0.9537442193911233,standard
165.0,1389.859,4.742035007419086,5.726011046937058,8.21889149882329,0.9610801609654364,0.9537326337227539,standard
166.0,1402.783,4.811621356466641,5.726011046937058,8.21889149882329,0.8824790848741602,0.9535291825770467,standard
167.0,1388.046,4.781037493635905,5.726011046937058,8.21889149882329,0.939954810843367,0.9535219565103386,standard
168.0,1406.156,4.756204898967052,5.811127017313207,9.070051202584779,1.0205020474453994,0.9534473206268396,standard
169.0,1409.044,4.77843975830954,5.811127017313207,9.070051202584779,0.9657661141576966,0.9536815040979942,standard
170.0,1411.556,4.798449524773865,5.811127017313207,9.070051202584779,1.0065827875497506,0.9538393901286552,standard
171.0,1363.56,4.812341885341417,5.811127017313207,9.070051202584779,0.924380589704475,0.9537705910376643,standard
172.0,1380.996,4.800519642926917,5.811127017313207,9.070051202584779,1.0097343940968004,0.9538942859131044,standard
173.0,1364.215,4.786712773485141,5.811127017313207,9.070051202584779,1.0308509664154866,0.9539474870333685,standard
174.0,1369.581,4.785476629247276,5.811127017313207,9.070051202584779,0.9938662744561652,0.9535844549005821,standard
175.0,1399.712,4.823521045651101,5.811127017313207,9.070051202584779,0.9848691038467252,0.9536232654119797,standard
176.0,1407.605,4.844547763852522,5.811127017313207,9.070051202584779,0.9434211807366678,0.9537032982400936,standard
177.0,1384.897,4.842186843859959,5.811127017313213,9.070051202584779,0.9185353031736797,0.9538919050036941,standard
178.0,1386.304,4.803720471688841,5.811127017313213,9.070051202584779,1.013499233930841,0.9539935681389293,standard
179.0,1412.171,4.8169278559780055,5.811127017313213,9.070051202584779,0.9793310019130335,0.9537632888766837,standard
180.0,1434.343,4.857111377630669,5.811127017313213,9.070051202584779,1.0425858026934032,0.9539674198660005,standard
